BirdID,RecA Time,RecA End,nsk
frye1,2826.960713908212,2828.735211395812,1
frye3,2827.3921062709487,2829.0485749901027,1
frye4,2829.297591036981,2831.0326731482537,1
frye1,2831.9086518806657,2833.588357225575,1
frye3,2833.173838753302,2834.6386008417185,1
frye4,2834.177020107192,2835.580754893092,1
frye1,2835.811414641058,2837.508336751658,1
frye4,2838.576505892918,2839.8318416441175,1
frye1,2839.959276674144,2841.584904814744,1
frye3,2841.3704313889275,2843.045614237261,1
frye4,2843.198187310622,2844.9642190153218,1
frye1,2843.58551518147,2845.312640390803,1
frye4,2846.717775939202,2848.481061975702,1
frye1,2848.0381841284493,2849.679515786849,1
frye3,2848.568572230412,2850.193170220512,1
frye4,2851.0639346246157,2852.7990167358885,1
frye1,2851.438174699026,2853.1521241781093,1
frye3,2853.7465896744475,2855.037020997614,1
frye4,2855.2589992388253,2856.699035092754,1
frye1,2858.235014577179,2859.914719922088,1
frye4,2859.774027075226,2861.578159380893,1
frye1,2861.9709955547146,2863.7454930423146,1
frye3,2862.1521605925677,2863.805098931168,1
frye4,2864.493475462822,2866.019422358004,1
frye3,2867.1676393724406,2868.632401460857,1
frye4,2869.2929138825657,2871.0589455872655,1
frye1,2871.186089070972,2872.8117172115717,1
frye3,2872.7868331906316,2874.215978919215,1
frye4,2873.354661365316,2875.089743476589,1
frye1,2875.761307935943,2877.4884331452763,1
frye3,2877.3379157871827,2878.9943845063367,1
frye4,2877.38974467759,2879.15303071409,1
frye1,2880.6161939798376,2882.2958993247466,1
frye4,2881.851445413679,2883.2914812676077,1
frye3,2885.2558707128155,2886.931053561149,1
frye4,2885.6732209450265,2887.4773532506933,1
frye4,2890.2860145126783,2891.81196140786,1
frye1,2891.264788603415,2892.988463797779,1
frye3,2892.995101286655,2894.969975658564,1
frye4,2895.1476685021066,2896.9137002068064,1
frye1,2895.330951443894,2897.044900922977,1
frye1,2899.089167261071,2900.714795401671,1
frye4,2900.0004340211613,2901.735516132434,1
frye3,2900.4184060982643,2901.708837421431,1
frye1,2902.181211187541,2903.878133298141,1
frye4,2904.1954992556916,2905.9587852921914,1
frye1,2906.7501447750933,2908.5246422626933,1
frye4,2908.9416111934434,2910.196946944643,1
frye1,2911.036270706124,2912.677602364524,1
frye4,2913.367759910004,2915.133791614704,1
frye3,2913.444719040434,2914.9094811288505,1
frye1,2914.939437594546,2916.666562803879,1
frye4,2917.3050774920275,2919.0401596033003,1
frye1,2918.932922568249,2920.612627913158,1
frye3,2919.5283090419466,2921.1812473805467,1
frye4,2921.980086010043,2923.7433720465433,1
frye1,2922.2574460342594,2924.0319435218594,1
frye3,2925.333261333466,2927.0084441817994,1
frye4,2926.317356845405,2927.7573926993336,1
frye1,2926.499631006171,2928.223306200535,1
frye4,2930.787945431546,2932.592077737213,1
frye1,2930.92401734435,2932.637966823433,1
frye3,2934.319327480738,2935.7484732093217,1
frye1,2935.310697548859,2936.936325689459,1
frye4,2936.627262308369,2938.153209203551,1
frye3,2938.797132198545,2940.7720065704543,1
frye1,2938.821700058119,2940.596197545719,1
frye4,2940.8845424932633,2942.288277279163,1
frye1,2942.696645040988,2944.337976699388,1
frye4,2944.457455920965,2945.7127916721647,1
frye3,2944.90756046047,2946.1979917836366,1
frye1,2946.956139009907,2948.653061120507,1
frye4,2948.35922210278,2950.12525380748,1
frye1,2950.878990154028,2952.362126992182,1
frye3,2951.6877447369648,2953.340683075565,1
frye4,2952.7853714386615,2954.5486574751612,1
frye1,2954.277746912486,2956.052244400086,1
frye4,2956.4116136485445,2958.1466957598172,1
frye3,2958.3750497767955,2959.839811865212,1
frye1,2958.661634050231,2960.287262190831,1
frye4,2961.5754545397394,2963.015490393668,1
frye1,2962.146399973904,2963.920897461504,1
frye4,2965.877173974893,2967.68130628056,1
frye1,2966.2584237638384,2967.982098958202,1
frye3,2968.1738092448804,2969.8302779640344,1
frye4,2970.4277525921816,2972.191038628682,1
frye1,2971.067400738508,2972.781350217591,1
frye3,2974.141300200563,2975.8164830488963,1
frye4,2974.48061222488,2976.006559120062,1
frye1,2976.222106970321,2977.863438628721,1
frye4,2978.2934992858545,2980.0595309905543,1
frye1,2980.267182777005,2981.964104887605,1
frye4,2982.711821414518,2984.4469035257907,1
frye1,2984.1933523843427,2985.907301863426,1
frye3,2985.7047651652692,2987.3514464886025,1
frye1,2988.026594900383,2989.7502700947466,1
frye4,2988.560026761714,2990.364159067381,1
frye3,2990.3487269984853,2991.813489086902,1
frye1,2992.0689233718435,2993.796048581177,1
frye4,2992.5506714440494,2994.076618339231,1
frye3,2995.7125029158487,2997.3689716350027,1
frye4,2996.2746800045043,2998.0379660410044,1
frye1,2996.4364966628477,2998.116202007757,1
frye1,2999.781871949573,3001.556369437173,1
frye4,3000.389754587566,3002.124836698839,1
frye3,3004.1180738339694,3005.408505157136,1
frye1,3005.027552265352,3006.7512274597157,1
frye4,3005.642473980281,3007.0825098342098,1
frye1,3008.377627894634,3010.091577373717,1
frye4,3010.237491847829,3012.003523552529,1
frye3,3010.3177628813123,3011.9423608714123,1
frye1,3012.698737639989,3014.324365780589,1
frye4,3015.1969121878283,3016.72285908301,1
frye3,3015.495780325348,3016.9605424137644,1
frye1,3016.02088115389,3017.7480063632233,1
frye4,3019.6052852032844,3021.3685712397846,1
frye1,3020.021315774005,3021.662647432405,1
frye3,3022.4062664027165,3023.8354121313,1
frye1,3023.594439094673,3025.368936582273,1
frye4,3023.7381354874515,3025.473217598724,1
frye4,3027.924312870929,3029.1796486221288,1
frye1,3028.171098341097,3029.850803686006,1
frye3,3028.986489450839,3030.642958169993,1
frye1,3031.2376923539296,3032.9346144645297,1
frye4,3031.4261251800854,3033.230257485752,1
frye3,3035.766673727334,3037.4418565756673,1
frye4,3035.950040866538,3037.47598776172,1
frye1,3038.4395419295206,3040.0651700701205,1
frye4,3040.0562275995485,3041.819513636048,1
frye1,3042.133393808614,3043.8605190179474,1
frye3,3044.6499214200107,3046.637549016011,1
frye4,3044.7045725674084,3046.144608421337,1
frye1,3046.640357736565,3048.354307215648,1
frye4,3048.766320050159,3050.5323517548586,1
frye3,3050.7434506394543,3052.033881962621,1
frye1,3051.3064645591658,3052.9477962175656,1
frye4,3053.3880014678625,3055.1230835791353,1
frye1,3054.1674521316986,3055.9419496192986,1
frye3,3057.1056783509594,3058.7302763410594,1
frye4,3058.151889106719,3059.5556238926188,1
frye4,3062.355842190301,3063.6111779415005,1
frye3,3065.209391749921,3066.6741538383376,1
frye1,3067.198083452291,3068.921758646655,1
frye4,3067.217495560408,3069.021627866075,1
frye1,3070.89432856533,3072.574033910239,1
frye4,3072.1680280503556,3073.6939749455373,1
frye3,3072.2217741180766,3073.8782428372306,1
frye1,3074.183730671212,3075.958228158812,1
frye4,3076.354204814513,3078.117490851013,1
frye1,3078.3254576482063,3080.0223797588064,1
frye3,3079.0716178220696,3080.746800670403,1
frye4,3081.3669522548244,3082.806988108753,1
frye1,3082.476071604876,3084.101699745476,1
frye4,3085.162064236016,3086.9280959407156,1
frye1,3086.1289681457347,3087.856093355068,1
frye3,3086.8734737018717,3088.5264120404718,1
frye4,3089.437119500693,3091.1722016119656,1
frye3,3093.5143391233705,3094.979101211787,1
frye4,3094.449866941004,3096.2131529775043,1
frye1,3094.803487274057,3096.4448189324567,1
frye1,3098.4386081616917,3100.2131056492917,1
frye4,3099.391510961579,3100.646846712779,1
frye3,3100.436723494262,3101.8658692228455,1
frye1,3102.811419443012,3104.5350946373756,1
frye4,3103.053305190991,3104.857437496658,1
frye1,3106.713175114993,3108.4271245940763,1
frye4,3107.203931174261,3108.7298780694427,1
frye3,3108.7233141271513,3110.013745450318,1
frye1,3111.364076825587,3113.043782170496,1
frye4,3111.8611639921733,3113.624450028673,1
frye3,3114.0870900445157,3115.7116880346157,1
frye1,3114.9788542421834,3116.7059794515167,1
frye4,3116.9450142339006,3118.6800963451733,1
frye1,3119.2164160402635,3120.8420441808635,1
frye4,3121.4244900497724,3123.1905217544722,1
frye1,3122.933499692181,3124.707997179781,1
frye3,3123.9555089400988,3125.630691788432,1
frye1,3126.9951959964587,3128.6365276548586,1
frye4,3127.0327234455663,3128.472759299495,1
frye3,3129.9468763328105,3131.9345039288105,1
frye1,3130.5503264490894,3132.2642759281725,1
frye4,3130.641190574666,3132.4453228803327,1
frye1,3134.642313195723,3136.365988390087,1
frye4,3134.8362551888754,3136.362202084057,1
frye3,3138.235691577237,3139.5261229004036,1
frye4,3138.489161568235,3140.2524476047347,1
frye1,3139.149277123673,3140.8764023330064,1
frye4,3142.648674782237,3144.3837568935096,1
frye3,3142.740334555456,3144.1694802840393,1
frye1,3143.313245597737,3145.02719507682,1
frye1,3147.614954270164,3149.294659615073,1
frye4,3147.8658427747437,3149.3058786286724,1
frye3,3147.8719123811593,3149.5283811003133,1
frye1,3151.721129942712,3153.4180520533123,1
frye4,3152.0875715584293,3153.853603263129,1
frye3,3154.8732692346102,3156.338031323027,1
frye1,3155.702876049698,3157.477373537298,1
frye4,3157.1447576296796,3158.8798397409523,1
frye4,3161.29538361395,3162.69911839985,1
frye1,3164.057431767144,3165.7845569764772,1
frye3,3164.8920324998944,3166.5449708384945,1
frye4,3165.2860276759643,3166.541363427164,1
frye1,3167.8525335247864,3169.5664830038695,1
frye4,3169.756616262105,3171.560748567772,1
frye1,3172.109803066656,3173.8334782610195,1
frye3,3172.1598327688766,3173.83501561721,1
frye4,3174.511616050909,3176.037562946091,1
frye1,3176.171539608646,3177.946037096246,1
frye4,3177.9423238777795,3179.705609914279,1
frye1,3180.41992049998,3182.06125215838,1
frye3,3180.86565540149,3182.5123367248234,1
frye4,3182.288482563193,3184.054514267893,1
frye1,3184.179471777601,3185.876393888201,1
frye4,3186.3502300459436,3188.0853121572163,1
frye3,3188.181501093471,3189.4719324166376,1
frye1,3188.2945352762604,3190.0084847553435,1
frye4,3190.865257263024,3192.3052931169527,1
frye1,3192.747336992584,3194.471012186948,1
frye3,3194.729487278305,3196.354085268405,1
frye4,3194.9181168957225,3196.7222492013893,1
frye1,3196.949927910998,3198.724425398598,1
frye4,3198.9443129782653,3200.470259873447,1
frye3,3201.277473463139,3202.7422355515555,1
frye1,3201.4929579063755,3203.1726632512846,1
frye4,3203.3260224435658,3205.0920541482656,1
frye1,3205.197207263691,3206.924332473024,1
frye4,3207.476648427836,3209.211730539109,1
frye3,3207.7325804113084,3209.3890491304624,1
frye1,3210.3081972850787,3211.9338254256786,1
frye4,3212.4360681475146,3214.1993541840147,1
frye3,3213.166015756171,3214.8411986045044,1
frye1,3213.873700532225,3215.648198019825,1
frye4,3216.83555393324,3218.09088968444,1
frye1,3218.5090130921226,3220.1503447505224,1
frye4,3220.8884135659387,3222.6544452706385,1
frye1,3222.8592935754527,3224.573243054536,1
frye4,3225.918936087033,3227.7230683927,1
frye3,3226.006570225012,3227.4357159535957,1
frye1,3227.45324562955,3229.176920823914,1
frye4,3230.3895246731745,3231.915471568356,1
frye3,3232.3529657828135,3234.3278401547227,1
frye1,3232.355149695517,3234.129647183117,1
frye4,3234.47793508676,3236.2412211232604,1
frye1,3238.093397583166,3239.790319693766,1
frye3,3238.382728510532,3239.6731598336987,1
frye4,3238.521906869407,3239.9619427233356,1
frye1,3242.0660307361527,3243.7457360810618,1
frye4,3242.9302805051843,3244.734412810851,1
frye3,3244.8378354587016,3246.4907737973017,1
frye1,3245.3417107044056,3247.068835913739,1
frye4,3247.5697376229923,3249.304819734265,1
frye1,3249.476966267164,3251.190915746247,1
frye3,3252.175295155182,3253.8504780035155,1
frye4,3252.235858911277,3253.4911946624766,1
frye1,3254.5182609700782,3256.159592628478,1
frye4,3256.377596424174,3258.143628128874,1
frye1,3258.026258666576,3259.800756154176,1
frye4,3260.297138306093,3261.823085201275,1
frye3,3261.648977294942,3263.1137393833587,1
frye4,3264.198904487908,3265.9621905244076,1
frye1,3264.322069102012,3265.947697242612,1
frye1,3267.992689208281,3269.719814417614,1
frye4,3269.8871279138484,3271.622210025121,1
frye3,3269.938449167232,3271.594917886386,1
frye1,3272.9875203655456,3274.7014698446287,1
frye4,3274.4110436013016,3275.8510794552303,1
frye1,3276.913689972884,3278.5933953177932,1
frye4,3278.614996065563,3280.41912837123,1
frye1,3280.2358334867854,3282.0103309743854,1
frye3,3281.1303971852817,3282.805580033615,1
frye4,3282.8989397996124,3284.424886694794,1
frye1,3284.4640161408424,3286.187691335206,1
frye4,3287.333976985546,3288.737711771446,1
frye1,3288.366953975356,3290.0940791846892,1
frye4,3291.395723848976,3293.130805960249,1
frye1,3292.920381448956,3294.634330928039,1
frye3,3295.2463671926057,3296.893048515939,1
frye4,3295.501910581986,3296.941946435915,1
frye1,3297.427345376906,3299.1197315482136,1
frye4,3299.7591907668802,3301.52522247158,1
frye3,3299.7759039456428,3301.2406660340594,1
frye1,3302.096931714628,3303.738263373028,1
frye4,3304.1409002321807,3305.904186268681,1
frye1,3306.6038956425787,3308.3783931301787,1
frye4,3308.4959467676463,3310.021893662828,1
frye3,3308.7155304745825,3310.3401284646825,1
frye1,3311.505799708545,3313.185505053454,1
frye4,3313.0109739847267,3314.8151062903935,1
frye1,3315.199651587639,3316.896573698239,1
frye3,3315.2402968502506,3316.530728173417,1
frye4,3317.9970578748826,3319.7321399861553,1
frye1,3319.03289410368,3320.746843582763,1
frye4,3322.5476371114905,3323.9876729654193,1
frye1,3323.0287590294915,3324.6543871700915,1
frye3,3324.853297845007,3326.506236183607,1
frye1,3326.95492863683,3328.6820538461634,1
frye4,3326.9826736781038,3328.7487053828036,1
frye3,3330.031315289042,3331.7064981373755,1
frye1,3332.4608587962334,3334.1021904546333,1
frye4,3332.510916422429,3334.036863317611,1
frye1,3336.061783584029,3337.836281071629,1
frye4,3336.954840839094,3338.718126875594,1
frye3,3339.2727993371414,3340.701945065725,1
frye1,3340.940455877171,3342.6544053562543,1
frye4,3341.443205125339,3343.2092368300387,1
frye3,3344.2818974373426,3346.256771809252,1
frye4,3346.0293357621554,3347.764417873428,1
frye1,3346.701935537644,3348.425610732008,1
frye4,3349.922211792728,3351.3259465786277,1
frye1,3350.9533499645254,3352.6804751738587,1
frye4,3353.850641524699,3355.1059772758986,1
frye3,3353.924498920937,3355.2149302441035,1
frye1,3355.7855587120184,3357.4652640569275,1
frye4,3357.6901921358294,3359.4943244414962,1
frye1,3359.1077022259205,3360.8821997135205,1
frye4,3361.867481670256,3363.3934285654377,1
frye1,3363.707593245169,3365.348924903569,1
frye4,3366.222528204721,3367.9858142412213,1
frye1,3367.424676897087,3369.13862637617,1
frye3,3370.36412381052,3372.020592529674,1
frye4,3370.488695619346,3372.2237777306186,1
frye1,3372.860911738017,3374.5845869323807,1
frye4,3375.457003810398,3376.860738596298,1
frye3,3377.8176825528312,3379.282444641248,1
frye1,3378.129625964768,3379.531636015368,1
frye4,3380.0520222972664,3381.492058151195,1
frye1,3382.060693776514,3383.7746432555973,1
frye3,3384.063811218506,3385.4929569470896,1
frye4,3384.1404310299827,3385.9064627346825,1
frye1,3386.614121250114,3388.311043360714,1
frye4,3388.59324391602,3390.35652995252,1
frye3,3389.00017194985,3390.6753547981834,1
frye1,3391.4230982247823,3393.048726365382,1
frye4,3393.2415888838796,3394.9766709951523,1
frye1,3395.2331089679983,3397.0076064555983,1
frye3,3397.2758826340046,3398.9288209726046,1
frye4,3397.836607370748,3399.0919431219477,1
frye1,3400.1117812611405,3401.838906470474,1
frye4,3402.2894202567854,3404.0935525624523,1
frye3,3403.8238688188385,3405.288630907255,1
frye1,3404.316732142373,3406.030681621456,1
frye4,3406.751120372554,3408.2770672677357,1
frye1,3408.707537206201,3410.4312124005646,1
frye4,3411.3639145605266,3413.127200597027,1
frye1,3413.1448058156784,3414.8245111605875,1
frye3,3413.9012659969167,3415.57644884525,1
frye4,3416.0211473784384,3417.54709427362,1
frye1,3416.9780483317186,3418.7525458193186,1
frye4,3420.2073247619164,3421.973356466616,1
frye1,3421.6476346694403,3423.28896632784,1
frye3,3423.2006794449558,3425.175553816865,1
frye4,3426.295501442196,3428.0305835534687,1
frye1,3426.6889293723543,3428.4028788514374,1
frye3,3429.92293432151,3431.2133656446767,1
frye4,3430.5794451762454,3431.983179962145,1
frye1,3431.102966209007,3432.799888319607,1
frye4,3434.534538458372,3435.974574312301,1
frye1,3434.912976952223,3436.687474439823,1
frye3,3438.5374835221255,3440.1939522412795,1
frye4,3438.702939522426,3440.5070718280926,1
frye1,3441.952204118042,3443.6793293273754,1
frye4,3443.5823692119575,3445.108316107139,1
frye3,3444.094823881193,3445.5595859696095,1
frye1,3447.2025847763766,3448.9262599707404,1
frye4,3447.279714841577,3449.043000878077,1
frye1,3451.337840339136,3453.0517898182193,1
frye4,3451.8836205591774,3453.61870267045,1
frye3,3454.9074489842105,3456.336594712794,1
frye4,3456.807489498969,3458.573521203669,1
frye1,3457.099319999608,3458.873817487208,1
frye3,3459.249553298267,3460.906022017421,1
frye4,3461.7402456694917,3463.503531705992,1
frye1,3462.326468885118,3464.006174230027,1
frye1,3465.7880030359665,3467.5151282453,1
frye4,3465.9353109030217,3467.6703930142944,1
frye3,3468.4678175372,3469.9325796256167,1
frye1,3470.782834193232,3472.4241658516316,1
frye4,3471.667973580222,3472.923309331422,1
frye1,3474.151441252782,3475.925938740382,1
frye3,3476.8966082644865,3478.5495466030866,1
frye1,3479.2856630469937,3480.999612526077,1
frye3,3483.1427369301614,3484.817919778495,1
frye1,3483.7926269749446,3485.4182551155445,1
frye4,3485.9951872766783,3487.799319582345,1
frye1,3487.8349554464053,3489.5318775570054,1
frye4,3489.9236170076483,3491.327351793548,1
frye1,3492.6671641938988,3494.4416616814988,1
frye4,3493.620962017948,3495.0609978718767,1
frye3,3495.472455597349,3496.7628869205155,1
frye1,3498.035294032989,3499.7589692273527,1
frye4,3498.473728157324,3500.2397598620237,1
frye3,3501.718584263024,3503.343182253124,1
frye1,3501.7972509139217,3503.511200393005,1
frye4,3504.1797279036887,3505.9148100149614,1
frye1,3506.373910160346,3508.1010353696793,1
frye4,3508.5525495189377,3510.315835555438,1
frye3,3509.38112128783,3510.8458833762465,1
frye1,3512.135389820819,3513.776721479219,1
frye4,3514.0274651639515,3515.5534120591333,1
frye1,3515.8292416999125,3517.6037391875125,1
frye3,3518.20464877094,3519.851330094273,1
frye1,3520.591755128932,3522.2886772395323,1
frye4,3520.8266698493885,3522.6308021550553,1
frye3,3522.848610604155,3524.505079323309,1
frye4,3525.5372303869326,3527.0631772821143,1
frye1,3525.8885993329154,3527.6025488119985,1
frye4,3529.3945566981665,3531.1578427346667,1
frye1,3530.813735171707,3532.5374103660706,1
frye3,3533.3207445380563,3534.9959273863897,1
frye4,3533.936248085724,3535.1915838369237,1
frye1,3535.9479569659184,3537.6750821752516,1
frye4,3538.6112572230604,3540.37728892776,1
frye1,3541.128642305779,3542.611779143933,1
frye3,3543.017936363286,3544.9928107351952,1
frye4,3544.1394993480653,3545.9027853845655,1
frye1,3545.7749968706767,3547.50212208001,1
frye4,3548.2812374812834,3550.016319592556,1
frye1,3550.444583208399,3552.158532687482,1
frye3,3550.5962825576185,3551.9768410771185,1
frye4,3552.6984983477923,3554.138534201721,1
frye1,3555.5342707480863,3557.226656919394,1
frye4,3557.2490775844008,3559.0532098900676,1
frye3,3558.6999959565796,3559.990427279746,1
frye1,3560.2716231131567,3561.8972512537566,1
frye4,3562.16405805482,3563.690004950002,1
frye1,3564.1977927204957,3565.9722902080957,1
frye4,3566.7590765416885,3568.5251082463883,1
frye3,3567.662842294686,3569.315780633286,1
frye1,3569.378478060356,3571.092427539439,1
frye4,3571.914029583832,3573.6491116951047,1
frye4,3577.060094155602,3578.8233801921024,1
frye4,3581.770654693146,3583.2106905470746,1
frye4,3586.52565386263,3588.2916855673298,1
frye1,3588.6054143534607,3590.2467460118605,1
frye4,3591.191775149914,3592.926857261187,1
frye1,3593.391159555305,3595.105109034388,1
frye4,3596.8355593255947,3598.3615062207764,1
frye1,3599.5708111266185,3601.2944863209823,1
frye4,3601.083951660437,3602.8472376969366,1
frye3,3603.7479954086953,3605.212757497112,1
frye1,3606.075707517475,3607.701335658075,1
frye4,3606.3011196529437,3608.0362017642165,1
frye3,3609.356223788383,3611.012692507537,1
frye1,3609.862486487866,3611.5896116971994,1
frye4,3612.1137729796114,3613.5175077655113,1
frye1,3614.415913961466,3616.0572456198656,1
frye4,3616.202184013518,3618.006316319185,1
frye1,3618.760255479645,3620.534752967245,1
frye4,3620.9749588821055,3622.5009057772872,1
frye1,3623.917709046681,3625.614631157281,1
frye4,3625.232239065999,3626.9955251024985,1
frye1,3629.307480341962,3630.790617180116,1
frye4,3629.791705533339,3631.047041284539,1
frye3,3632.109099527094,3633.3995308502604,1
frye1,3632.234683717848,3633.961808927181,1
frye3,3636.9974126534894,3638.6220106435894,1
frye1,3637.651845974944,3639.3442321462517,1
frye1,3641.713247030239,3643.427196509322,1
frye1,3646.615151096205,3648.312073206805,1
frye4,3648.7121053331566,3650.5162376388234,1
frye1,3650.866565523087,3652.641063010687,1
frye3,3652.9155378096493,3654.5622191329826,1
frye4,3653.9570360025664,3655.482982897748,1
frye1,3656.418959228139,3658.044587368739,1
frye3,3657.297243986474,3658.953712705628,1
frye1,3660.67037365502,3662.397498864353,1
frye3,3662.7454911616333,3664.21025325005,1
frye1,3665.781363676408,3667.422695334808,1
frye3,3668.780335960665,3670.2094816892486,1
frye1,3669.2661296000806,3670.9800790791637,1
frye4,3669.2796895261636,3671.0147716374363,1
frye1,3673.447848708488,3675.1715239028517,1
frye4,3673.9546987025196,3675.2100344537193,1
frye3,3675.499544548827,3676.7899758719936,1
frye4,3677.6164929329316,3679.3825246376314,1
frye1,3677.676031362545,3679.450528850145,1
frye3,3680.5922765440932,3682.2452148826933,1
frye1,3682.6476307469857,3684.3445528575858,1
frye3,3685.578355932797,3687.2535387811304,1
frye4,3685.917744899472,3687.3214796853717,1
frye1,3686.8605917455184,3688.343728583672,1
frye4,3689.241800826909,3690.976882938182,1
frye1,3690.920470560222,3692.647595769555,1
frye3,3692.324228095068,3693.704786614568,1
frye4,3693.5612960001868,3695.0013318541155,1
frye1,3695.448337573278,3697.162287052361,1
frye3,3697.025896538876,3699.0007709107854,1
frye4,3697.7563612347167,3699.5604935403835,1
frye1,3700.347433054493,3701.988764712893,1
frye4,3702.7157815747164,3704.241728469898,1
frye3,3702.740779023901,3704.0312103470674,1
frye1,3704.346106565056,3706.120604052656,1
frye4,3706.750865507311,3708.516897212011,1
frye1,3709.526791904917,3711.2504670992807,1
frye4,3711.6569587469985,3713.4202447834987,1
frye1,3714.110798618536,3715.8379238278694,1
frye4,3715.7986969192366,3717.5337790305093,1
frye3,3717.9478768158206,3719.412638904237,1
frye1,3718.424560896696,3720.050189037296,1
frye4,3720.242621955222,3721.646356741122,1
frye1,3722.861829506173,3724.575778985256,1
frye4,3724.1532759870893,3725.408611738289,1
frye3,3724.969272080959,3726.622210419559,1
frye1,3728.1819054829807,3729.878827593581,1
frye4,3728.241687019996,3730.0458193256627,1
frye3,3730.4175192561183,3732.0927021044517,1
frye4,3733.3255372607227,3734.8514841559045,1
frye1,3734.640338328188,3736.414835815788,1
frye3,3736.9678588937736,3738.614540217107,1
frye4,3738.0005464370793,3739.766578141779,1
frye1,3739.626443393596,3741.267775051996,1
frye3,3742.5494236993527,3744.1740216894527,1
frye4,3742.640004175208,3744.403290211708,1
frye1,3744.4209146872977,3746.148039896631,1
frye4,3746.9239479102575,3748.6590300215303,1
frye3,3748.8597916012523,3750.150222924419,1
frye1,3749.3460505260887,3751.060000005172,1
frye4,3751.3145458449308,3752.7545816988595,1
frye3,3753.703665517508,3755.1328112460915,1
frye1,3753.792026053553,3755.5157012479167,1
frye4,3756.2561904848267,3758.0603227904935,1
frye1,3758.731686747181,3760.506184234781,1
frye4,3760.9667510623913,3762.492697957573,1
frye3,3762.413750772966,3764.07021949212,1
frye1,3764.191153360936,3765.6742901990897,1
frye4,3765.552881699208,3767.3161677357075,1
frye1,3767.6294557389606,3769.356580948294,1
frye3,3768.733006515893,3770.4081893642265,1
frye4,3770.1567880361285,3771.8918701474013,1
frye4,3774.7606943740493,3776.526726078749,1
frye1,3776.542428292949,3778.2348144642565,1
frye3,3776.767615728199,3778.2323778166156,1
frye4,3780.075628717128,3781.8107108284007,1
frye1,3780.1281495185344,3781.8420989976175,1
frye3,3782.953553840706,3784.606492179306,1
frye1,3785.4482254953423,3787.073853635942,1
frye4,3786.088500580642,3787.492235366542,1
frye3,3788.1973806492215,3789.487811972388,1
frye1,3789.2814680113834,3790.9783901219835,1
frye4,3790.603528456063,3791.8588642072627,1
frye3,3793.49453455793,3795.11913254803,1
frye1,3793.8813590306313,3795.6558565182313,1
frye4,3795.5807244961666,3797.3467562008664,1
frye1,3798.7600313237735,3800.4013629821734,1
frye3,3799.484940097797,3800.9497021862135,1
frye4,3800.735677537309,3802.470759648582,1
frye1,3803.277294511387,3804.99124399047,1
frye4,3805.321808175126,3806.761844029055,1
frye3,3807.0307180445875,3808.6871867637415,1
frye1,3808.0527404535687,3809.779865662902,1
frye4,3810.1745743135016,3811.9378603500018,1
frye1,3812.559704381519,3814.2520905528268,1
frye4,3815.3473030947684,3816.87324998995,1
frye1,3817.1789222014622,3818.9534196890622,1
frye4,3819.666798230027,3821.4709305356937,1
frye1,3821.968572375437,3823.4517092135907,1
frye4,3825.3016951749755,3826.8276420701573,1
frye1,3826.0805961653705,3827.7775182759706,1
frye4,3830.190012714559,3831.925094825832,1
frye1,3830.527501383403,3832.2546265927363,1
frye1,3835.0248287027994,3836.666160361199,1
frye4,3835.131657393475,3836.894943429975,1
frye1,3839.0439254014345,3840.7578748805176,1
frye4,3840.553245937177,3841.8085816883768,1
frye1,3844.3285748,3846.0209609713074,1
frye4,3845.7793017797353,3847.545333484435,1
frye1,3849.042056395315,3850.816553882915,1
frye4,3852.071899630531,3853.5978465257126,1
frye1,3853.9692158237726,3855.5948439643726,1
frye4,3856.2847405651646,3857.6884753510644,1
frye1,3858.024283799041,3859.751409008374,1
frye3,3860.2422286243022,3861.8889099476355,1
frye4,3860.4620301376112,3862.197112248884,1
frye1,3863.081946212424,3864.795895691507,1
frye4,3865.616983178754,3867.0570190326825,1
frye1,3868.285629893947,3870.0093050883106,1
frye4,3870.3630951175064,3872.1672274231732,1
frye1,3872.451214723048,3874.225712210648,1
frye3,3875.484877784334,3876.9140235129175,1
frye4,3875.5180481596494,3877.043995054831,1
frye1,3877.353118789014,3878.8362556271677,1
frye4,3880.370814298025,3882.1368460027247,1
frye1,3880.884348258336,3882.581270368936,1
frye3,3882.204086420521,3883.860555139675,1
frye4,3884.3881225695354,3886.151408606035,1
frye1,3884.9731402754464,3886.6870897545296,1
frye4,3889.152010208392,3890.8870923196646,1
frye1,3889.52771889261,3891.16905055101,1
frye3,3891.9984884053933,3893.3790469248934,1
frye1,3893.89414104005,3895.66863852765,1
frye4,3896.280065966072,3897.7201018200008,1
frye1,3898.981899288613,3900.7055744829768,1
frye4,3900.9195237032004,3902.7236560088672,1
frye3,3903.232720801801,3904.879402125134,1
frye1,3904.321766461167,3906.0488916705003,1
frye4,3905.9322711825316,3907.4582180777134,1
frye3,3908.236575874561,3909.9117587228943,1
frye1,3909.459428832456,3911.085056973056,1
frye4,3910.785037321908,3912.548323358408,1
frye1,3913.6858825345134,3915.4603800221134,1
frye4,3916.277728667026,3917.533064418226,1
frye1,3919.2864687372144,3920.9833908478145,1
frye4,3921.8948499118706,3923.6608816165704,1
frye1,3924.769167123793,3926.483116602876,1
frye4,3926.889821691099,3928.6249038023716,1
frye3,3929.0341263621126,3930.6870647007127,1
frye1,3930.000811235273,3931.7244864296367,1
frye4,3931.120438325837,3932.5241731117367,1
frye1,3934.22449866336,3935.9516238726933,1
